fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km,hour,day_of_week,month
105.63,2025-08-16 18:05:34,-74.02688198673118,40.905268531105605,-74.03644368954882,40.67662083591069,3,25.44,18,5,8
109.36,2025-05-24 10:12:37,-73.88243794759912,40.886951840088976,-73.90977939462404,40.64028838338303,2,27.52,10,5,5
95.05,2024-12-30 19:39:04,-73.83585891545441,40.84722653936157,-73.76636880803736,40.63418682616204,2,24.4,19,0,12
73.46,2024-08-31 02:51:30,-73.89304330576167,40.91323304893713,-73.71000942177376,40.84811713899725,1,17.01,2,5,8
66.71,2024-08-29 15:44:07,-73.89643032675242,40.69920564078485,-73.89841932016736,40.55171669295136,3,16.4,15,3,8
118.58,2024-08-27 02:22:54,-73.87381452146568,40.57254153186391,-73.82222981272068,40.83506553927546,4,29.51,2,1,8
109.16,2024-09-22 15:05:25,-73.86812247204082,40.59714811522075,-73.74034483625542,40.823556493274985,2,27.38,15,6,9
148.85,2025-06-09 22:50:55,-73.78613065234663,40.939445041342644,-73.784828628789,40.58051853538266,3,39.91,22,0,6
71.07,2025-06-08 10:58:28,-74.01030450843892,40.77933771989119,-73.8282551604835,40.68827940457086,1,18.38,10,6,6
105.97,2024-12-07 13:56:45,-73.77099774585479,40.830701886921155,-73.99946067658927,40.71054965595509,3,23.42,13,5,12
68.49,2025-02-26 07:35:32,-73.96377951690744,40.72482502024607,-74.01847790245749,40.587237665693834,2,15.98,7,2,2
64.86,2024-08-30 15:23:43,-74.04412338208127,40.770463669807505,-73.96287568641259,40.885398170756694,2,14.49,15,4,8
82.19,2024-10-24 22:54:52,-73.93809488780875,40.74142972066437,-73.96426446400135,40.56109962554454,4,20.17,22,3,10
93.96,2024-12-19 17:13:12,-73.94685441345574,40.87001300083925,-73.71720190377737,40.940035687512484,4,20.81,17,3,12
74.59,2025-01-21 21:20:59,-73.94783050238061,40.81856438264372,-73.70202678692104,40.74326042846548,3,22.33,21,1,1
97.36,2025-05-03 05:44:52,-74.00236991662804,40.6506229184489,-73.85654448734607,40.81787704442858,2,22.29,5,5,5
74.2,2025-02-12 00:20:00,-73.95682195818021,40.556492224449634,-73.83125904933873,40.73602834925835,2,22.6,0,2,2
113.33,2024-08-30 19:50:18,-73.85195451304625,40.86615919102846,-74.03388192997122,40.609047625100544,3,32.44,19,4,8
94.41,2024-10-30 13:48:32,-74.03066792445536,40.74760225957536,-73.85122092062377,40.89699371121162,4,22.45,13,2,10
109.8,2025-04-22 17:09:48,-73.71458980089314,40.60617555032134,-73.97714822608305,40.70303823071527,1,24.63,17,1,4
33.91,2024-10-29 12:09:31,-73.98521868600582,40.712318177806814,-73.97703743682614,40.65883394261234,4,5.99,12,1,10
141.65,2024-09-16 12:19:31,-74.04274695489883,40.568564816386086,-74.0302436140295,40.94019742794889,2,41.34,12,0,9
92.51,2024-09-05 11:48:36,-73.751541384737,40.87382332590031,-73.8879647318963,40.636245910032756,2,28.81,11,3,9
80.03,2024-12-12 20:13:18,-73.919545248484,40.947846289375164,-73.74546211165581,40.865474401383736,3,17.26,20,3,12
75.36,2024-10-07 00:30:45,-73.83768871652472,40.654361304497485,-74.03317077936144,40.678866160985336,3,16.71,0,0,10
45.91,2024-11-29 07:27:16,-73.75012063835909,40.75816994901129,-73.8254497140971,40.72355160517804,3,7.42,7,4,11
60.06,2025-04-21 13:48:49,-73.85242823947534,40.587503174766105,-73.79680786220119,40.67825320303357,2,11.13,13,0,4
69.79,2025-07-08 18:39:04,-73.81339052918575,40.93047647132226,-73.76994616076757,40.791249420264485,2,15.91,18,1,7
64.27,2024-11-03 15:53:22,-73.88607357640882,40.9372241660677,-73.80673028554641,40.8066052092958,3,15.98,15,6,11
26.42,2024-11-13 06:57:22,-73.90438805436347,40.785317379583496,-73.92927550781225,40.781542415619626,3,2.14,6,2,11
69.02,2025-08-02 08:50:59,-73.80466695622468,40.70119738312966,-73.83373070267018,40.865536213723395,4,18.44,8,5,8
86.86,2025-06-24 02:32:54,-73.71724004335779,40.88965178150598,-73.83781229303459,40.746349581006555,4,18.89,2,1,6
107.92,2024-09-01 18:14:48,-73.79684850066323,40.82123537561857,-73.99365731140819,40.64161654903825,4,25.96,18,6,9
64.73,2025-01-21 09:31:01,-73.76060056764518,40.90505862036676,-73.91183476920247,40.92375043580247,1,12.88,9,1,1
109.18,2024-11-17 03:04:31,-74.0089829603064,40.662098034817895,-73.72010379328134,40.57977175392751,2,26.04,3,6,11
104.75,2024-12-30 22:06:36,-73.86443584369786,40.7098849544433,-73.94590732695927,40.933956908268584,4,25.84,22,0,12
104.35,2025-03-23 12:24:17,-74.02644436883126,40.73106608560928,-73.93144410090781,40.554137076036724,2,21.24,12,6,3
67.07,2025-02-21 03:10:24,-73.8201468076734,40.76194026515911,-73.96994611421424,40.74240874353659,4,12.8,3,4,2
78.77,2024-10-18 18:15:29,-73.81175234562977,40.798650654518376,-73.89112280381174,40.61929337825083,3,21.04,18,4,10
100.42,2025-08-12 22:00:56,-73.8487070665175,40.597658394511996,-73.75680602622955,40.863921110374704,3,30.6,22,1,8
35.66,2025-03-29 23:19:10,-73.82885138143493,40.68111348278501,-73.8560618680615,40.710115619551985,3,3.96,23,5,3
120.5,2025-03-10 13:41:03,-73.80381821863304,40.906573201965756,-73.94236460281542,40.59133793972496,4,36.94,13,0,3
81.47,2024-12-02 01:30:13,-73.90228399538805,40.878685277847644,-74.01562644402318,40.732966551277485,4,18.8,1,0,12
53.15,2024-08-26 19:08:33,-73.89430297007547,40.92926372837128,-74.0010437067074,40.94408168608856,3,9.12,19,0,8
92.35,2025-07-13 13:34:34,-73.7746623686365,40.80304410292678,-73.86661605852808,40.64207173197077,2,19.5,13,6,7
84.72,2024-09-26 20:24:50,-74.03525069641545,40.7178334279126,-73.92454017644528,40.89284173332091,1,21.58,20,3,9
119.23,2024-10-19 17:54:04,-73.96706924785025,40.73061802421093,-73.83489419177403,40.9309719396186,2,24.9,17,5,10
81.17,2025-02-11 15:41:13,-73.74365711792717,40.63121740784072,-73.8872591228302,40.729197717763164,4,16.29,15,1,2
128.84,2025-04-25 18:56:44,-73.89299325094971,40.934781482338316,-73.77540813893515,40.58947877223342,2,39.65,18,4,4
87.72,2025-03-26 08:38:04,-73.9492256349952,40.78701616018672,-73.9276791853909,40.57266821693954,3,23.9,8,2,3
77.77,2025-05-11 19:03:08,-73.80249954738339,40.68861714635666,-74.02623455326209,40.5984683963384,2,21.37,19,6,5
90.45,2025-07-13 02:32:23,-73.8450587897064,40.69231093222731,-73.8682389516202,40.92168567885366,3,25.58,2,6,7
62.71,2025-03-12 01:37:59,-74.01627075422518,40.791151509147475,-74.0150220514002,40.66350427380132,2,14.19,1,2,3
47.87,2024-10-30 14:12:38,-73.9269482447154,40.75328711689971,-73.93488192475418,40.81386345959696,1,6.77,14,2,10
66.69,2024-11-19 15:10:48,-73.90988775803481,40.693290756986244,-73.8357912905806,40.83213780877547,4,16.65,15,1,11
72.0,2024-11-30 16:25:17,-73.95178382601767,40.75042858165784,-73.84988015004076,40.576455463739464,4,21.17,16,5,11
60.15,2025-06-18 16:31:51,-73.93638435626207,40.580111950174185,-73.78475629869311,40.606491045866306,4,13.13,16,2,6
76.36,2025-06-27 05:08:34,-74.04502225214289,40.73124703039268,-73.93155288915882,40.83398808508616,4,14.89,5,4,6
46.54,2025-02-25 12:52:46,-73.8878717633696,40.863336176168005,-73.98463908284317,40.84266349785419,4,8.46,12,1,2
108.86,2025-08-14 14:17:26,-73.77152535938737,40.8862535671561,-73.71013044645228,40.63138591166298,1,28.81,14,3,8
121.34,2025-02-22 03:07:22,-73.74290094831348,40.91264221708915,-73.92287160348928,40.63900388914068,2,33.99,3,5,2
75.27,2024-11-30 01:18:49,-74.04222236402339,40.93490710354799,-73.83215991159805,40.91429162932254,2,17.8,1,5,11
57.69,2025-01-06 19:03:07,-73.8858485000642,40.6719878434849,-73.84248893402341,40.76431123581537,3,10.9,19,0,1
112.81,2025-08-13 08:04:26,-73.79581239954662,40.65591255952312,-73.91927319585395,40.93745783821809,4,32.99,8,2,8
43.14,2024-11-12 05:40:44,-73.85518498551728,40.61569454127911,-73.94643349318851,40.58997662882859,2,8.22,5,1,11
107.87,2024-10-08 09:32:23,-74.0193719133889,40.64050301574669,-73.74612776218466,40.78430686751753,1,28.04,9,1,10
72.43,2025-03-18 23:37:18,-73.8836306111313,40.81357554315396,-74.04709349940944,40.750676081120055,2,15.44,23,1,3
56.73,2024-09-20 08:52:21,-73.73558361993685,40.788505214877425,-73.88589210057822,40.83223680143881,1,13.55,8,4,9
80.4,2025-02-11 05:59:40,-73.83529171949662,40.55795005084767,-74.0183067153993,40.70675989647469,2,22.63,5,1,2
54.55,2025-03-15 06:59:36,-74.00469959388589,40.74510188850892,-73.90255521901287,40.75810189579549,3,8.72,6,5,3
102.98,2025-07-30 23:29:58,-73.94535340462602,40.75048673828257,-73.7834044588409,40.94503313645913,3,25.56,23,2,7
52.96,2025-07-11 19:26:41,-73.9714147445222,40.905096871962115,-74.03132411160581,40.802917611383414,2,12.43,19,4,7
74.94,2025-06-22 21:47:32,-74.04614340818651,40.70095606914779,-73.8766938792406,40.66812740373634,1,14.75,21,6,6
84.51,2024-12-26 21:53:25,-73.93976237802136,40.74944388235119,-73.81125053205254,40.59936428870013,3,19.9,21,3,12
59.13,2025-05-10 06:03:46,-73.97147585406857,40.693735958948146,-73.8976488718487,40.81462173676196,2,14.81,6,5,5
63.46,2024-10-16 18:19:04,-73.90408285555844,40.59550580653857,-73.97607426771309,40.718691423168565,1,14.98,18,2,10
49.11,2025-05-15 06:26:26,-73.75167605282077,40.6969307897128,-73.88103674568752,40.67001679671178,3,11.31,6,3,5
51.13,2025-05-05 05:10:12,-73.72151927945727,40.71877646934646,-73.8320623776126,40.716413283744444,1,9.32,5,0,5
64.96,2024-10-01 03:53:43,-73.81801567564871,40.874162882954444,-74.00109619232694,40.84852950746013,2,15.66,3,1,10
35.6,2025-03-19 10:58:59,-73.83594861477339,40.94642716591092,-73.80292037683078,40.93614919899355,3,3.0,10,2,3
80.13,2025-07-29 08:20:59,-73.7264051753891,40.59136926835406,-73.97009538240538,40.554981212079284,2,20.98,8,1,7
52.95,2024-11-13 16:35:12,-73.81637778534223,40.87234938481594,-73.98130720436086,40.86654076535939,3,13.88,16,2,11
137.58,2025-06-16 09:10:22,-73.99247203979428,40.558756232482914,-73.84842911873874,40.873198453713265,4,37.01,9,0,6
30.13,2025-06-25 05:16:51,-73.98991376735351,40.71425844953519,-73.98780123718912,40.67795995265757,2,4.04,5,2,6
99.86,2025-04-15 18:43:45,-73.70716181148231,40.84373606422039,-73.95268673985372,40.72155403188704,2,24.74,18,1,4
119.48,2025-08-09 04:40:23,-73.88138497377467,40.90729476995879,-73.77803992352973,40.68217934146858,2,26.5,4,5,8
64.12,2025-08-16 00:39:41,-73.97867058790712,40.63792966743852,-73.85552358507718,40.56179052867014,4,13.41,0,5,8
69.35,2024-12-07 22:03:15,-73.82252175395041,40.57406619710029,-73.98407972157725,40.55731292894803,4,13.77,22,5,12
30.54,2024-10-12 08:56:52,-73.89434771087967,40.7538571755227,-73.89563077429119,40.729188836174394,1,2.75,8,5,10
42.83,2025-07-28 05:51:36,-74.04143565977462,40.84816908192069,-73.96252510277628,40.85889067622032,1,6.74,5,0,7
57.01,2024-11-11 13:12:09,-73.7968671768731,40.83819587459904,-73.71066228444707,40.9390403655333,3,13.35,13,0,11
129.53,2024-12-05 04:08:01,-73.89344401826543,40.85141875562734,-73.9125380502531,40.59904482670019,4,28.11,4,3,12
93.38,2025-05-15 01:16:01,-73.74367246254619,40.77602836351781,-74.01143877129334,40.73968858300216,1,22.91,1,3,5
131.75,2024-10-24 06:45:10,-73.97488236895167,40.885713919169724,-73.88529825152445,40.61415517916543,2,31.12,6,3,10
88.68,2025-05-12 14:37:27,-73.93157148588344,40.5968174851648,-74.03537746122466,40.79415181958032,1,23.62,14,0,5
49.54,2024-10-21 06:13:45,-73.75104090288148,40.906344159421295,-73.80197358364393,40.82675329876965,3,9.83,6,0,10
40.32,2025-01-12 13:55:00,-73.85379595717454,40.8726189212186,-73.81488501328052,40.93196527905469,3,7.36,13,6,1
78.76,2024-10-10 08:55:08,-73.9439631876556,40.611017759105835,-73.97577233507367,40.82764728730619,3,24.24,8,3,10
49.24,2024-10-16 02:41:21,-73.70013380677311,40.61903040283943,-73.73118095811371,40.69228342141692,2,8.56,2,2,10
85.1,2025-04-23 19:40:24,-73.7908978899707,40.747637414804174,-74.0159006029559,40.86528949097874,2,23.02,19,2,4
85.77,2024-11-06 12:11:34,-73.71377533324716,40.651602138502284,-73.73858269426928,40.83421930161838,4,20.41,12,2,11
122.48,2024-11-29 22:15:35,-73.7969517596882,40.86083518285371,-73.72442413047428,40.556503464200745,2,34.39,22,4,11
89.82,2025-02-13 12:00:06,-74.0328764045854,40.877120323239886,-73.86216221644351,40.67135837860075,1,27.02,12,3,2
114.73,2025-07-25 18:27:52,-73.98907078939025,40.63292783000945,-73.93398520936847,40.933286910026844,2,33.72,18,4,7
89.4,2025-03-22 17:55:11,-74.00563417256825,40.911974054488574,-73.77679423665492,40.74944353671463,2,26.41,17,5,3
80.83,2025-04-29 06:39:17,-73.79621593892017,40.62560410591529,-73.98767448988663,40.725624382575525,3,19.61,6,1,4
124.94,2025-02-18 21:50:28,-73.71902741950485,40.64977807093844,-73.99692235618015,40.86827570301267,2,33.74,21,1,2
72.36,2024-12-05 15:13:03,-73.79511315700869,40.81730019547826,-73.83646747266022,40.64113313952276,2,19.9,15,3,12
64.38,2025-01-19 02:03:41,-73.72821953845987,40.93350692139771,-73.83160898623444,40.82406019781592,2,14.96,2,6,1
60.91,2025-08-13 13:40:06,-73.85297817251872,40.79265159103472,-73.83415044341278,40.93741680954641,1,16.17,13,2,8
80.62,2025-08-19 21:12:33,-73.85768543967656,40.583649678343875,-73.92817637879656,40.735010814847335,2,17.85,21,1,8
27.29,2025-08-10 09:58:32,-73.95922961957812,40.683818514126855,-73.95188853229608,40.66688398797346,2,1.98,9,6,8
92.18,2025-06-21 05:41:12,-73.98786276865637,40.629223493253185,-73.81985884393626,40.799244995694245,4,23.62,5,5,6
58.09,2024-10-14 18:15:45,-73.84465189592919,40.59204666654683,-73.97151633799088,40.584971025513894,2,10.74,18,0,10
84.8,2024-11-01 03:59:32,-73.76112188043928,40.6285762686446,-73.82941482144685,40.821670459415884,3,22.23,3,4,11
51.0,2025-05-30 12:30:35,-73.74105880358748,40.93456145500615,-73.7317164630366,40.83211327602248,2,11.42,12,4,5
107.67,2025-08-07 15:32:38,-74.0395024618563,40.64594695233551,-73.73193239557644,40.79041292985554,1,30.5,15,3,8
106.63,2024-08-24 02:59:40,-73.73690546238075,40.84179454802418,-73.98264295504298,40.76990075043189,3,22.17,2,5,8
46.73,2025-06-04 06:03:59,-73.87219737880294,40.67093638059407,-73.80990691884378,40.61762096208697,1,7.92,6,2,6
98.71,2024-09-06 20:14:56,-73.97630638961569,40.67273044700191,-73.72764443903333,40.84894048105872,3,28.68,20,4,9
65.16,2025-04-06 11:04:09,-73.94903097203364,40.874884233021085,-73.78009050176209,40.83253015172257,3,14.97,11,6,4
97.24,2025-05-26 06:13:13,-73.81827353745763,40.63747544947435,-73.72426817613048,40.854268391511354,3,25.37,6,0,5
93.05,2025-07-03 02:22:01,-73.8532893893775,40.70745732870607,-73.92146647275096,40.86581903388541,3,18.52,2,3,7
54.37,2025-03-03 06:05:05,-74.03630154016444,40.92209660876798,-73.96418399712775,40.82870768257146,4,12.03,6,0,3
102.29,2024-10-09 04:04:01,-73.88589987708096,40.732147698574636,-73.80865825418348,40.92210948302301,1,22.1,4,2,10
122.45,2025-07-12 09:44:45,-73.96139771003136,40.5676162711022,-73.72565187095894,40.70952517944169,3,25.39,9,5,7
46.18,2025-08-06 00:06:43,-73.93102671764463,40.72213101118381,-73.82794882922278,40.69885748360858,3,9.07,0,2,8
85.75,2024-10-11 05:49:22,-74.01389727874277,40.917507673499166,-73.90182834280641,40.694693382931035,3,26.51,5,4,10
21.31,2024-09-15 18:38:33,-73.93342633040207,40.69938778006505,-73.92998745747727,40.69987393836767,1,0.29,18,6,9
70.05,2024-12-20 17:15:30,-73.81910963448206,40.67992227657359,-74.00190842562687,40.597355688956725,3,17.95,17,4,12
60.7,2025-05-10 19:06:39,-73.84678410490376,40.89176573536072,-73.9576419626014,40.82924364429657,1,11.63,19,5,5
88.68,2024-11-24 21:40:31,-74.01121288708802,40.71735181496364,-73.76581402665653,40.80215829873166,2,22.72,21,6,11
48.64,2024-09-01 14:52:43,-73.79284428433793,40.819746693569265,-73.90437759900595,40.7820154384292,4,10.28,14,6,9
40.54,2025-03-04 13:04:57,-73.75903190345082,40.748983800400254,-73.70902595714846,40.73811165549332,4,4.38,13,1,3
44.9,2025-06-10 16:09:39,-73.79718147470008,40.8796743041562,-73.8638003032223,40.935737807789245,2,8.38,16,1,6
128.71,2024-11-01 23:40:07,-73.80805418768796,40.70573649375104,-74.02741237505553,40.945288288602626,3,32.41,23,4,11
60.11,2024-11-27 17:11:29,-73.96654268651227,40.81471866188317,-74.04650539993358,40.93470518711813,4,14.94,17,2,11
102.07,2025-08-11 11:16:06,-73.89495852746983,40.64426388036019,-73.72741844932062,40.82980705221793,3,25.0,11,0,8
85.8,2025-02-25 06:01:42,-73.91481403283369,40.587438005451126,-73.7169392218611,40.65205496761515,4,18.18,6,1,2
66.64,2024-09-19 23:23:01,-74.01836541700577,40.90042724972769,-73.969941820282,40.7738224505524,2,14.66,23,3,9
138.65,2025-02-24 04:39:17,-73.99844255557542,40.94851702472982,-73.83348222199261,40.558174787947664,1,45.57,4,0,2
75.69,2025-06-22 03:15:45,-73.99735853233516,40.65560768430999,-73.79381408019682,40.77276721072556,4,21.54,3,6,6
97.03,2025-03-27 16:26:52,-73.73394729087349,40.73462372594038,-73.9503987505845,40.83555983837124,3,21.4,16,3,3
109.71,2025-05-29 12:59:12,-74.02337674539369,40.88707066296426,-73.81479707330215,40.62824989230071,2,33.72,12,3,5
68.01,2024-10-04 09:29:10,-73.97927243523947,40.902161311710714,-73.75803243448259,40.88240435031401,3,18.73,9,4,10
81.97,2025-05-24 21:23:34,-73.78899255239779,40.82348338169028,-73.89432675584206,40.62298451863763,1,24.0,21,5,5
70.35,2024-10-08 06:36:35,-73.97281926014263,40.88398939435739,-73.7771891615532,40.86519181087882,2,16.58,6,1,10
66.37,2025-08-04 18:22:55,-73.94193722441634,40.646668698054405,-73.78449582680007,40.74365825281806,2,17.1,18,0,8
40.07,2025-06-06 06:25:11,-73.99823501500936,40.834743781555176,-73.99853527344534,40.77064351970723,4,7.13,6,4,6
84.68,2024-10-05 15:29:59,-73.98927218012476,40.686729432439805,-73.72023385012389,40.684048141988306,3,22.69,15,5,10
81.16,2025-06-19 12:05:44,-74.04675335420498,40.7554277019942,-73.82757632607435,40.7711670426761,1,18.54,12,3,6
65.01,2024-10-07 14:29:12,-73.8747922805046,40.68058100906618,-74.03016150573106,40.623063681671276,2,14.58,14,0,10
75.45,2025-07-10 10:25:02,-73.88465428450826,40.6766074214298,-73.77650670894921,40.85458153805444,3,21.79,10,3,7
118.64,2024-12-25 19:24:10,-73.74977068824255,40.87730838699698,-73.93708294119378,40.65322694150052,2,29.49,19,2,12
112.85,2024-12-09 19:06:44,-73.7418668287055,40.642039876771825,-73.73406121593841,40.915342116465794,4,30.4,19,0,12
40.37,2024-11-04 03:10:02,-74.00123747377039,40.61573424564018,-73.92076771685699,40.630985177423405,4,7.0,3,0,11
87.53,2024-11-23 00:13:18,-73.76968292173048,40.87184810210188,-73.97598519907605,40.74566020188737,1,22.32,0,5,11
60.82,2025-02-12 16:07:44,-73.93561805569705,40.85864035949196,-73.89167824922902,40.731711605189396,1,14.59,16,2,2
52.84,2024-12-12 19:49:47,-74.02148487222827,40.602602431069265,-73.91718015267584,40.644462580912986,2,9.96,19,3,12
48.76,2024-10-16 00:41:18,-73.77028256118628,40.87888634646027,-73.86173662090523,40.93915481493295,2,10.2,0,2,10
124.55,2024-09-17 16:52:47,-73.90162151352357,40.551458545008366,-73.80572677261159,40.84824522080613,3,33.98,16,1,9
92.12,2025-02-27 20:56:48,-73.74309120898529,40.67947491816519,-74.04991067366602,40.770036308881885,3,27.75,20,3,2
51.81,2025-04-04 21:08:30,-73.8795660726927,40.82668783528832,-73.81841424089514,40.892122714646355,1,8.91,21,4,4
94.25,2025-07-07 19:49:32,-73.73147888061064,40.770460649686996,-73.73524463104164,40.57319775960105,4,21.94,19,0,7
96.82,2024-10-29 04:23:29,-74.01932549733635,40.67596810964348,-73.81389608579293,40.868028835159684,2,27.48,4,1,10
81.63,2025-03-18 23:04:57,-73.7464373365223,40.70116074454666,-73.94783673073235,40.80415129782464,3,20.47,23,1,3
25.28,2024-11-27 00:19:51,-73.70164566174022,40.88682362336595,-73.70475528696949,40.89087843246351,1,0.52,0,2,11
50.56,2025-04-23 00:09:22,-73.98643843149458,40.64979915028124,-73.9916517168133,40.57861926107422,1,7.93,0,2,4
95.67,2024-12-15 09:04:55,-73.97952947374684,40.83781171650836,-73.71651199534406,40.789905993736774,4,22.77,9,6,12
98.74,2024-09-19 10:12:23,-73.772928618728,40.60395404371504,-74.04666411971033,40.630198059070366,3,23.29,10,3,9
42.81,2025-04-06 16:02:07,-73.83932121965479,40.64414716859359,-73.91393332173973,40.67195217194949,4,7.01,16,6,4
